556,a18,-36.5,Withdrawing money at Naturipe Fruits at  638 Bacchus Marsh Rd at  Bacchus Marsh VIC 3340
557,a20,145.5,Depositing Money
558,a4,-196.5,Buying Food at 69B Gateshead Drive- Wantirna South
559,a16,147.5,Depositing Money
560,a19,84.5,Depositing Money
561,a18,377.5,Depositing Money
562,a18,459,Depositing Money
563,a10,220.5,Depositing Money
564,a9,-380.5,Getting coffee at Wyndham Cache Cafe & Gourmet Deli at  243 K Rd at  Werribee South VIC 3030
565,a10,-235.5,Getting Drinks at Unit 102/5 Highmoor Ave- Bayswater
566,a20,-273.5,Getting Drinks at 113/1 Lynne Avenue- Wantirna South
567,a5,-331,Getting coffee at John Belvedere at  318 Church St at  Parramatta NSW 2150
568,a1,451,Depositing Money
569,a19,376,Depositing Money
570,a8,126,Depositing Money
571,a14,340,Depositing Money
572,a16,-218,Buying Food at 40 Lynn Drive- Ferntree Gully
573,a1,-220.5,Buying Food at 1/34 Stokes Road- Wantirna
574,a9,-72.5,Withdrawing money at 9 Margaret Avenue- Bayswater
575,a15,95,Depositing Money
576,a14,421,Depositing Money
577,a7,-419.5,Buying Food at 16 Allister Cl- Knoxfield
578,a7,-482,Buying Food at 13B Coromandel Crescent South- Knoxfield
579,a3,213,Depositing Money
580,a19,75,Depositing Money
581,a17,425.5,Depositing Money
582,a17,-208.5,Withdrawing money at 350 Restaurant & Lounge Parramatta at  350 Church St at  Parramatta NSW 2150
583,a19,-83.5,Buying Food at 16 Allister Cl- Knoxfield
584,a17,227.5,Depositing Money
585,a12,227.5,Depositing Money
586,a15,245,Depositing Money
587,a8,192,Depositing Money
588,a1,-218,Buying Food at HS CAKES FOOTSCRAY at  114 Hopkins St at  Footscray VIC 3011
589,a13,-249,Withdrawing money at 113/1 Lynne Avenue- Wantirna South
590,a4,295.5,Depositing Money
591,a4,343,Depositing Money
592,a6,213.5,Depositing Money
593,a18,-163.5,Getting Drinks at 113/1 Lynne Avenue- Wantirna South
594,a8,60,Depositing Money
595,a8,207,Depositing Money
596,a16,31,Depositing Money
597,a16,396.5,Depositing Money
598,a14,191,Depositing Money
599,a12,104.5,Depositing Money
600,a18,317,Depositing Money
601,a11,-364.5,Withdrawing money at Australian Museum at  1 William St at  Darlinghurst NSW 2010
602,a19,133.5,Depositing Money
603,a10,312,Depositing Money
604,a12,370,Depositing Money
605,a8,423.5,Depositing Money
606,a2,224.5,Depositing Money
607,a15,450,Depositing Money
608,a14,72,Depositing Money
609,a1,6.5,Depositing Money
610,a13,-107,Getting Drinks at 1/15 Sydney Road- Bayswater
611,a9,478,Depositing Money
612,a2,-332.5,Buying Food at 350 Restaurant & Lounge Parramatta at  350 Church St at  Parramatta NSW 2150
613,a9,-75,Buying Food at 11 Warrawee Road- Wantirna South
614,a17,-43.5,Getting Drinks at Yuzu Sushi at  Shop c7/3 Ave of Europe at  Newington NSW 2127
615,a7,-98.5,Withdrawing money at 18 Lakeview Avenue- Rowville
616,a11,-318.5,Buying Food at Lachlan's Old Government House at  Old Government House Parramatta Park Cnr Pitt St & at  Macquarie St at  Parramatta NSW 2150
617,a10,-479.5,Getting coffee at Wasshoi Sunshine West at  1-9 The Avenue at  Sunshine West VIC 3020
618,a5,-313,Buying Food at The Views Function Bar And Grill at  350 K Rd at  Werribee South VIC 3030
619,a5,156.5,Depositing Money
620,a18,343,Depositing Money
621,a12,217.5,Depositing Money
622,a9,-347,Withdrawing money at Vasco at  421 Cleveland St at  Surry Hills NSW 2010
623,a7,231,Depositing Money
624,a2,157.5,Depositing Money
625,a7,-314,Getting coffee at UMAYA Japanese Restaurant - Parramatta at  Shop 5/134-140 Marsden St at  Parramatta NSW 2150
626,a14,189,Depositing Money
627,a4,44,Depositing Money
628,a1,496,Depositing Money
629,a20,-128,Buying Food at Bánh Xèo Tay Do Vietnamese Restaurant at  4/62 Nicholson St at  Footscray VIC 3011
630,a17,306.5,Depositing Money
631,a13,434,Depositing Money
632,a13,-228.5,Withdrawing money at The Souvlucky Country - Parramatta at  316 Church St at  Parramatta NSW 2150
633,a18,422.5,Depositing Money
634,a1,-394,Getting coffee at 1/28 Burchall Crescent- Rowville
635,a12,-189.5,Getting Drinks at Wild Thyme at  41 B Shields St at  Cairns City QLD 4870
636,a11,221,Depositing Money
637,a9,230.5,Depositing Money
638,a7,-209,Withdrawing money at Proud Mary at  172 Oxford St at  Collingwood VIC 3066
639,a16,-113.5,Withdrawing money at Mac Street Coffee at  29 Macquarie St at  Parramatta NSW 2150
640,a7,228.5,Depositing Money
641,a10,188,Depositing Money
642,a20,-94.5,Withdrawing money at 5/208 Bayswater Road- Bayswater
643,a4,111.5,Depositing Money
644,a2,131,Depositing Money
645,a7,455.5,Depositing Money
646,a17,-298.5,Withdrawing money at 24A Forest Road- Ferntree Gully
647,a12,-358,Buying Food at Allumer Coffee & Eatery at  362 Bong Bong St at  Bowral NSW 2576
648,a10,116,Depositing Money
649,a15,-418,Buying Food at 3 Maitland Close- Rowville
650,a13,-178.5,Getting Drinks at Queenscliff Brewhouse at  2 Gellibrand St at  Queenscliff VIC 3225
651,a17,370,Depositing Money
652,a15,-65.5,Getting coffee at Mikazuki Parramatta at  Shop5/169 Macquarie St at  Parramatta NSW 2150
653,a10,-199.5,Getting Drinks at 2/183 Stud Road- Wantirna South
654,a5,484,Depositing Money
655,a6,7,Depositing Money
656,a13,-285.5,Getting coffee at 2/183 Stud Road- Wantirna South
657,a15,-307.5,Getting Drinks at 14/19 Sovereign Place- Wantirna South
658,a15,407,Depositing Money
659,a19,-169.5,Withdrawing money at Pizza d'Asporto at  2-6 Ballarat St at  Yarraville VIC 3013
660,a4,339,Depositing Money
661,a17,-413,Buying Food at Hemingway's Brewery Cairns Wharf at  Wharf St at  Cairns City QLD 4870
662,a2,-304,Withdrawing money at Dairy Bell Sunshine at  T45/328 Hampshire Rd at  Sunshine VIC 3020
663,a13,-274.5,Buying Food at Queenscliff Brewhouse at  2 Gellibrand St at  Queenscliff VIC 3225
664,a18,194,Depositing Money
665,a15,234,Depositing Money
666,a19,-259,Buying Food at Fuadijan at  36 Church St at  Parramatta NSW 2150
667,a16,308.5,Depositing Money
668,a14,121,Depositing Money
669,a14,198.5,Depositing Money
670,a16,-286,Buying Food at Table 30 at  30 Phillip St at  Parramatta NSW 2150
671,a6,385.5,Depositing Money
672,a2,56.5,Depositing Money
673,a15,464.5,Depositing Money
674,a4,371,Depositing Money
675,a9,-85.5,Getting Drinks at 2/7 Leo Close- Wantirna South
676,a2,172,Depositing Money
677,a14,116,Depositing Money
678,a12,228,Depositing Money
679,a16,110,Depositing Money
680,a14,271.5,Depositing Money
681,a16,73,Depositing Money
682,a10,-426.5,Getting Drinks at Mister Hoffman at  85A Hoffmans Rd at  Niddrie VIC 3042
683,a3,-40,Withdrawing money at 1/18 Cornhill Street- Ferntree Gully
684,a17,182,Depositing Money
685,a6,-189,Withdrawing money at 2/14 Edward Street- Bayswater
686,a18,197.5,Depositing Money
687,a5,42,Depositing Money
688,a13,-251,Buying Food at Saravanaa Bhavan at  1/99 Phillip St at  Parramatta NSW 2150
689,a7,-264.5,Getting coffee at Bun Cha Co Dao (Vietnamese
690,a20,68.5,Depositing Money
691,a9,446,Depositing Money
692,a13,183,Depositing Money
693,a4,122,Depositing Money
694,a14,221.5,Depositing Money
695,a9,-358,Buying Food at 2/3-5 Milton Street- Ferntree Gully
696,a4,458,Depositing Money
697,a6,-409,Buying Food at 107/5 Woodvale Road- Boronia
698,a6,-116.5,Getting coffee at Kumiho at  140 Marsden St at  Parramatta NSW 2150
699,a13,371.5,Depositing Money
700,a5,84,Depositing Money
701,a19,-145,Buying Food at UMAYA Japanese Restaurant - Parramatta at  Shop 5/134-140 Marsden St at  Parramatta NSW 2150
702,a8,179.5,Depositing Money
703,a19,492,Depositing Money
704,a5,-416.5,Withdrawing money at Mister Hoffman at  85A Hoffmans Rd at  Niddrie VIC 3042
705,a18,158.5,Depositing Money
706,a9,-494,Buying Food at Wasshoi Sunshine West at  1-9 The Avenue at  Sunshine West VIC 3020
707,a4,-261,Getting Drinks at Thuan An Restaurant at  253 Hampshire Rd at  Sunshine VIC 3020
708,a11,-328.5,Withdrawing money at The Croatian Club - Katarina Zrinksi Restaurant at  72 Whitehall St at  Footscray VIC 3011
709,a13,20,Depositing Money
710,a1,443,Depositing Money
711,a6,-168,Getting coffee at 6/45 Marlborough Road- Bayswater
712,a20,242.5,Depositing Money
713,a5,-226,Buying Food at Mikazuki Parramatta at  Shop5/169 Macquarie St at  Parramatta NSW 2150
714,a20,273.5,Depositing Money
715,a6,356,Depositing Money
716,a7,126.5,Depositing Money
717,a1,376.5,Depositing Money
718,a7,-20.5,Buying Food at Bare Witness at  30A Shoreline Dr at  Rhodes NSW 2138
719,a5,476.5,Depositing Money
720,a11,-374,Withdrawing money at Magandee Thai Restaurant & Cafe at  1A/68 Hopkins St at  Footscray VIC 3011
721,a1,-337,Buying Food at Dong Ba at  133 Hopkins St at  Footscray VIC 3011
722,a4,402,Depositing Money
723,a20,-264,Getting coffee at 8 Sienna Court- Rowville
724,a7,352.5,Depositing Money
725,a14,-388,Withdrawing money at Beatbox Kitchen at  12 Edward St at  Brunswick VIC 3056
726,a19,86,Depositing Money
727,a10,472.5,Depositing Money
728,a2,159.5,Depositing Money
729,a19,132.5,Depositing Money
730,a10,450.5,Depositing Money
731,a13,471,Depositing Money
732,a13,-325.5,Getting coffee at Fuadijan at  36 Church St at  Parramatta NSW 2150
733,a16,76.5,Depositing Money
734,a12,-368,Getting Drinks at Captain Moonlite at  100 Great Ocean Rd at  Anglesea VIC 3230
735,a3,262.5,Depositing Money
736,a17,-255,Getting Drinks at 10 Botanic Place- Wantirna South
737,a11,178,Depositing Money
738,a4,431.5,Depositing Money
739,a11,-129,Getting coffee at Wyndham Cache Cafe & Gourmet Deli at  243 K Rd at  Werribee South VIC 3030
740,a3,-285,Withdrawing money at BAR 30 & Bistro Parramatta at  30 Phillip St at  Parramatta NSW 2150
741,a11,132,Depositing Money
742,a10,-435,Buying Food at Circa Espresso at  21 Wentworth St at  Parramatta NSW 2150
743,a10,202,Depositing Money
744,a8,-486,Buying Food at Els Cafe & Bar at  64/180 Caroline Chisholm Dr at  Winston Hills NSW 2153
745,a8,485,Depositing Money
746,a1,93.5,Depositing Money
747,a19,240.5,Depositing Money
748,a7,-220.5,Getting Drinks at 3 Warrien Court- Bayswater
749,a4,210.5,Depositing Money
750,a4,-293,Withdrawing money at Mejico at  1 Pink Alley at  Melbourne VIC 3000
751,a20,275,Depositing Money
752,a12,284,Depositing Money
753,a4,-160.5,Getting coffee at 110/1165 Stud Road- Rowville
754,a14,330,Depositing Money
755,a15,110,Depositing Money
756,a20,-112.5,Getting Drinks at Mabu Mabu - Catering at  13 Anderson St at  Yarraville VIC 3013
757,a13,264,Depositing Money
758,a16,-246,Withdrawing money at 17 Rickards Avenue- Knoxfield
759,a12,-191,Getting Drinks at Rivareno Gelato Parramatta at  Shop 4.06 in Building 4 at  Parramatta Square at  12 Darcy St at  Parramatta NSW 2150
760,a11,-435,Getting Drinks at La Madonna at  103 Little Collins St at  Melbourne VIC 3000
761,a5,-266,Buying Food at 2/10 Harwell Road- Ferntree Gully
762,a11,205,Depositing Money
763,a12,-435,Buying Food at Circa Espresso at  21 Wentworth St at  Parramatta NSW 2150
764,a1,-359.5,Buying Food at Sourdough Kitchen at  172 Victoria St at  Seddon VIC 3011
765,a18,-98.5,Getting Drinks at 4/11 The Haven- Bayswater
766,a13,-223,Buying Food at Pizza d'Asporto at  2-6 Ballarat St at  Yarraville VIC 3013
767,a3,-425.5,Withdrawing money at Lachlan's Old Government House at  Old Government House Parramatta Park Cnr Pitt St & at  Macquarie St at  Parramatta NSW 2150
768,a19,-236,Withdrawing money at Royal Oak Hotel at  404 Church St at  Parramatta NSW 2150
769,a11,-104,Getting Drinks at Good George at  O'Connell St at  Parramatta NSW 2150
770,a1,226,Depositing Money
771,a11,199,Depositing Money
772,a19,386,Depositing Money
773,a4,-488.5,Getting coffee at Jimmys Burger & Co at  66 Shields St at  Cairns City QLD 4870
774,a20,-162.5,Getting Drinks at 8 Mason Court- Bayswater
775,a3,-374,Getting Drinks at 18 Lakeview Avenue- Rowville
776,a11,16.5,Depositing Money
777,a7,-100,Withdrawing money at Chuffed Barber at  19/21 Wentworth St at  Parramatta NSW 2150
778,a15,118.5,Depositing Money
779,a11,312.5,Depositing Money
780,a12,112,Depositing Money
781,a9,-91,Buying Food at Hemingway's Brewery Cairns Wharf at  Wharf St at  Cairns City QLD 4870
782,a14,-230.5,Withdrawing money at 13 Beachwood Dr- Wantirna South
783,a12,-300,Withdrawing money at Sekai Japanese Ramen Cuisine at  194/81 Hopkins St at  Footscray VIC 3011
784,a19,176,Depositing Money
785,a11,-89.5,Getting Drinks at Mad Down Under at  97 Wigram St at  Harris Park NSW 2150
786,a10,-232,Getting coffee at 13/45 King Street- Bayswater
787,a3,-207,Getting Drinks at Nick & Nora's Parramatta at  Level 26/45 Macquarie St at  Parramatta NSW 2150
788,a9,302.5,Depositing Money
789,a18,-296.5,Getting coffee at The Vanguard at  42 King St at  Newtown NSW 2042
790,a19,130,Depositing Money
791,a14,-397.5,Withdrawing money at Mikazuki Parramatta at  Shop5/169 Macquarie St at  Parramatta NSW 2150
792,a8,-271,Buying Food at Juanita's Kitchen at  219 High St at  Preston VIC 3072
793,a2,-331.5,Getting Drinks at Mile End Bagels at  14 Johnston St at  Fitzroy VIC 3065
794,a13,-330,Buying Food at Particle Cafe at  47 Military Rd at  Avondale Heights VIC 3034
795,a16,-226,Getting coffee at 14/19 Sovereign Place- Wantirna South
796,a18,-344.5,Getting Drinks at Juanita's Kitchen at  219 High St at  Preston VIC 3072
797,a8,23.5,Depositing Money
798,a5,-437,Buying Food at 6 Armstrong Road- Bayswater
799,a1,27,Depositing Money
800,a13,-321,Getting Drinks at Lachlan's Old Government House at  Old Government House Parramatta Park Cnr Pitt St & at  Macquarie St at  Parramatta NSW 2150
801,a12,-86,Getting Drinks at Naturipe Fruits at  638 Bacchus Marsh Rd at  Bacchus Marsh VIC 3340
802,a2,449,Depositing Money
803,a6,-173.5,Withdrawing money at Particle Cafe at  47 Military Rd at  Avondale Heights VIC 3034
804,a9,463,Depositing Money
805,a18,183,Depositing Money
806,a11,-449.5,Getting coffee at Café Sunshine & Salamatea ???? ?????? at  21 Dickson St at  Sunshine VIC 3020
807,a9,-357,Buying Food at Mikazuki Parramatta at  Shop5/169 Macquarie St at  Parramatta NSW 2150
808,a12,-28,Withdrawing money at The Chamber Room Espresso & Brew Bar at  20 Lake St at  Cairns City QLD 4870
809,a15,422.5,Depositing Money
810,a10,-371,Getting coffee at 5/208 Bayswater Road- Bayswater
811,a7,-270.5,Withdrawing money at 13B Coromandel Crescent South- Knoxfield
812,a10,264,Depositing Money
813,a7,209.5,Depositing Money
814,a13,218.5,Depositing Money
815,a16,-153,Getting Drinks at Yuzu Sushi at  Shop c7/3 Ave of Europe at  Newington NSW 2127
816,a14,-40,Withdrawing money at Kouzina Greco Parramatta at  16 Phillip St at  Parramatta NSW 2150
817,a1,442,Depositing Money
818,a16,-240.5,Getting Drinks at 2/12 Matlock Road- Wantirna South
819,a12,-481,Getting Drinks at Fig and Walnut Cafe at  11 Bellairs Ave at  Seddon VIC 3011
820,a8,180,Depositing Money
821,a5,-60.5,Buying Food at Wild Thyme at  41 B Shields St at  Cairns City QLD 4870
822,a14,430,Depositing Money
823,a7,351,Depositing Money
824,a3,-158.5,Getting Drinks at Dairy Bell Sunshine at  T45/328 Hampshire Rd at  Sunshine VIC 3020
825,a1,434.5,Depositing Money
826,a11,248.5,Depositing Money
827,a2,408,Depositing Money
828,a8,-211.5,Buying Food at 156 Turramurra Drive- Rowville
829,a1,461,Depositing Money
830,a18,-40,Buying Food at Fury and Son Brewing Company at  46 Concorde Dr at  Keilor Park VIC 3042
831,a15,163,Depositing Money
832,a2,385.5,Depositing Money
833,a8,9.5,Depositing Money
834,a16,477.5,Depositing Money
835,a3,-459,Getting coffee at ALEX&Co. Parramatta at  Shop 2-4/330 Church St at  Parramatta NSW 2150
836,a13,179.5,Depositing Money
837,a10,-297.5,Buying Food at 10 Botanic Place- Wantirna South
838,a14,-158,Getting coffee at LAO DER LAO & THAI CUISINE at  526A Church St at  North Parramatta NSW 2151
839,a13,105,Depositing Money
840,a15,-19,Getting coffee at Beatbox Kitchen at  12 Edward St at  Brunswick VIC 3056
841,a13,-57,Getting Drinks at Pizza d'Asporto at  2-6 Ballarat St at  Yarraville VIC 3013
842,a9,-155.5,Withdrawing money at 3/113 Dorset Road- Boronia
843,a9,186,Depositing Money
844,a14,-163,Withdrawing money at 20 Tate Avenue- Wantirna South
845,a17,-459.5,Withdrawing money at 9 Margaret Avenue- Bayswater
846,a3,315.5,Depositing Money
847,a19,238.5,Depositing Money
848,a4,97,Depositing Money
849,a6,-187.5,Getting coffee at Kumiho at  140 Marsden St at  Parramatta NSW 2150
850,a9,-172.5,Getting Drinks at Butcher 128 at  128 Roberts St at  Yarraville VIC 3013
851,a4,-19,Withdrawing money at Kanzo Parramatta at  Shop 3/109-113 George St at  Parramatta NSW 2150
852,a16,159,Depositing Money
853,a11,398,Depositing Money
854,a6,-262,Getting Drinks at 37 Birchfield Crescent- Wantirna
855,a9,153.5,Depositing Money
856,a16,28.5,Depositing Money
857,a12,-249,Withdrawing money at 1/18 Cornhill Street- Ferntree Gully
858,a19,442.5,Depositing Money
859,a1,-246,Withdrawing money at Yuzu Sushi at  Shop c7/3 Ave of Europe at  Newington NSW 2127
860,a16,-225,Getting Drinks at The Cheeky Pint at  231 Barkly St at  Footscray VIC 3011
861,a19,-48.5,Buying Food at 2/14 Edward Street- Bayswater
862,a9,427.5,Depositing Money
863,a2,-471.5,Getting Drinks at 9 Margaret Avenue- Bayswater
864,a18,-247,Getting coffee at 9 Margaret Avenue- Bayswater
865,a11,448,Depositing Money
866,a1,239,Depositing Money
867,a4,369,Depositing Money
868,a7,-344,Getting coffee at 205/1088 Stud Road- Rowville
869,a13,-253.5,Buying Food at Main Ridge Dairy PTY Ltd. at  295 Main Creek Rd at  Main Ridge VIC 3928
870,a17,374.5,Depositing Money
871,a5,-317.5,Buying Food at El-Phoenician at  328 Church St at  Parramatta NSW 2150
872,a6,64.5,Depositing Money
873,a13,57,Depositing Money
874,a6,-116,Getting Drinks at Els Cafe & Bar at  64/180 Caroline Chisholm Dr at  Winston Hills NSW 2153
875,a17,197.5,Depositing Money
876,a3,-188,Getting coffee at The Croatian Club - Katarina Zrinksi Restaurant at  72 Whitehall St at  Footscray VIC 3011
877,a2,362.5,Depositing Money
878,a8,-134.5,Getting coffee at Organ Pipes National Park at  Organ Pipes Rd at  Keilor North VIC 3036
879,a11,245.5,Depositing Money
880,a12,-461.5,Getting Drinks at Thuan An Restaurant at  253 Hampshire Rd at  Sunshine VIC 3020
881,a15,125,Depositing Money
882,a19,-442,Getting coffee at Crispy Cluckers Newington at  c03/3 Ave of Europe at  Newington NSW 2127
883,a13,-111.5,Getting coffee at Mishra's Kitchen at  18 Wembley Ave at  Yarraville VIC 3013
884,a12,379,Depositing Money
885,a12,122,Depositing Money
886,a7,115,Depositing Money
887,a16,236,Depositing Money
888,a17,457.5,Depositing Money
889,a20,-343.5,Buying Food at 2/53 Forest Road- Ferntree Gully
